"ocid","release_id","id","title","description","status","date","amount","currency","correctedValue_amount","correctedValue_currency","enteredValue_amount","enteredValue_currency","contractPeriod_startDate","contractPeriod_endDate","contractPeriod_maxExtentDate","contractPeriod_durationInDays"
"ocds-5wno2w-CE-20230002321156-442238","CE-20230002321156-442238-2023-02-08T04:01:32.612Z","CE-20230002321156","","","active","","182.56","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002321157-442238","CE-20230002321157-442238-2023-02-08T04:01:32.624Z","CE-20230002321157","","","active","","182.56","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002323014-100859","CE-20230002323014-100859-2023-02-08T04:02:57.540Z","CE-20230002323014","","","active","","36.79","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002323016-100859","CE-20230002323016-100859-2023-02-08T04:02:57.744Z","CE-20230002323016","","","active","","82.49","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324861-126161","CE-20230002324861-126161-2023-02-08T04:04:35.044Z","CE-20230002324861","","","active","","1.34","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324862-126161","CE-20230002324862-126161-2023-02-08T04:04:35.074Z","CE-20230002324862","","","active","","3.47","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324863-126161","CE-20230002324863-126161-2023-02-08T04:04:35.091Z","CE-20230002324863","","","active","","4.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324864-126161","CE-20230002324864-126161-2023-02-08T04:04:35.111Z","CE-20230002324864","","","active","","3.70","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324865-126161","CE-20230002324865-126161-2023-02-08T04:04:35.137Z","CE-20230002324865","","","active","","3.14","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324866-126161","CE-20230002324866-126161-2023-02-08T04:04:35.156Z","CE-20230002324866","","","active","","3.14","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002324867-126161","CE-20230002324867-126161-2023-02-08T04:04:35.173Z","CE-20230002324867","","","active","","0.69","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330157-3283","CE-20230002330157-3283-2023-02-08T04:11:11.751Z","CE-20230002330157","","","active","","144657.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330158-79610","CE-20230002330158-79610-2023-02-08T04:11:11.777Z","CE-20230002330158","","","active","","11685.54","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330176-79610","CE-20230002330176-79610-2023-02-08T04:11:11.797Z","CE-20230002330176","","","active","","9405.65","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330193-98414","CE-20230002330193-98414-2023-02-08T04:11:11.812Z","CE-20230002330193","","","active","","53.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330196-98414","CE-20230002330196-98414-2023-02-08T04:11:11.870Z","CE-20230002330196","","","active","","10.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330197-98414","CE-20230002330197-98414-2023-02-08T04:11:11.887Z","CE-20230002330197","","","active","","55.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330198-98414","CE-20230002330198-98414-2023-02-08T04:11:11.903Z","CE-20230002330198","","","active","","52.75","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330199-98414","CE-20230002330199-98414-2023-02-08T04:11:11.923Z","CE-20230002330199","","","active","","33.70","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330200-98414","CE-20230002330200-98414-2023-02-08T04:11:11.943Z","CE-20230002330200","","","active","","7.98","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330201-98414","CE-20230002330201-98414-2023-02-08T04:11:11.963Z","CE-20230002330201","","","active","","5.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330202-98414","CE-20230002330202-98414-2023-02-08T04:11:11.987Z","CE-20230002330202","","","active","","8.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330203-98414","CE-20230002330203-98414-2023-02-08T04:11:12.005Z","CE-20230002330203","","","active","","6.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330204-98414","CE-20230002330204-98414-2023-02-08T04:11:12.020Z","CE-20230002330204","","","active","","24.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330205-79610","CE-20230002330205-79610-2023-02-08T04:11:12.039Z","CE-20230002330205","","","active","","4377.74","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330206-79610","CE-20230002330206-79610-2023-02-08T04:11:12.055Z","CE-20230002330206","","","active","","5608.71","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330207-2422","CE-20230002330207-2422-2023-02-08T04:11:12.071Z","CE-20230002330207","","","active","","13779.63","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330208-3233","CE-20230002330208-3233-2023-02-08T04:11:12.088Z","CE-20230002330208","","","active","","6975.09","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330209-79610","CE-20230002330209-79610-2023-02-08T04:11:12.109Z","CE-20230002330209","","","active","","2193.21","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330210-79610","CE-20230002330210-79610-2023-02-08T04:11:12.123Z","CE-20230002330210","","","active","","1326.33","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330211-22632","CE-20230002330211-22632-2023-02-08T04:11:12.139Z","CE-20230002330211","","","active","","104155.63","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330212-79610","CE-20230002330212-79610-2023-02-08T04:11:12.157Z","CE-20230002330212","","","active","","3961.64","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330213-79610","CE-20230002330213-79610-2023-02-08T04:11:12.173Z","CE-20230002330213","","","active","","1300.32","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330216-79610","CE-20230002330216-79610-2023-02-08T04:11:12.189Z","CE-20230002330216","","","active","","520.13","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330217-79610","CE-20230002330217-79610-2023-02-08T04:11:12.204Z","CE-20230002330217","","","active","","2860.70","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330235-63467","CE-20230002330235-63467-2023-02-08T04:11:12.217Z","CE-20230002330235","","","active","","367.06","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330288-74622","CE-20230002330288-74622-2023-02-08T04:11:12.248Z","CE-20230002330288","","","active","","605.24","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330335-452877","CE-20230002330335-452877-2023-02-08T04:11:12.267Z","CE-20230002330335","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330336-452877","CE-20230002330336-452877-2023-02-08T04:11:12.285Z","CE-20230002330336","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330337-452877","CE-20230002330337-452877-2023-02-08T04:11:12.300Z","CE-20230002330337","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330338-452877","CE-20230002330338-452877-2023-02-08T04:11:12.315Z","CE-20230002330338","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330339-452877","CE-20230002330339-452877-2023-02-08T04:11:12.330Z","CE-20230002330339","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330340-452877","CE-20230002330340-452877-2023-02-08T04:11:12.345Z","CE-20230002330340","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330341-452877","CE-20230002330341-452877-2023-02-08T04:11:12.359Z","CE-20230002330341","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330342-452877","CE-20230002330342-452877-2023-02-08T04:11:12.374Z","CE-20230002330342","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330343-452877","CE-20230002330343-452877-2023-02-08T04:11:12.387Z","CE-20230002330343","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330344-452877","CE-20230002330344-452877-2023-02-08T04:11:12.398Z","CE-20230002330344","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330345-452877","CE-20230002330345-452877-2023-02-08T04:11:12.413Z","CE-20230002330345","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330346-452877","CE-20230002330346-452877-2023-02-08T04:11:12.427Z","CE-20230002330346","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330347-452877","CE-20230002330347-452877-2023-02-08T04:11:12.440Z","CE-20230002330347","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330348-452877","CE-20230002330348-452877-2023-02-08T04:11:12.454Z","CE-20230002330348","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330349-452877","CE-20230002330349-452877-2023-02-08T04:11:12.468Z","CE-20230002330349","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330350-452877","CE-20230002330350-452877-2023-02-08T04:11:12.483Z","CE-20230002330350","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330351-452877","CE-20230002330351-452877-2023-02-08T04:11:12.498Z","CE-20230002330351","","","active","","31785.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330380-54651","CE-20230002330380-54651-2023-02-08T04:11:12.513Z","CE-20230002330380","","","active","","79120.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330381-54651","CE-20230002330381-54651-2023-02-08T04:11:12.535Z","CE-20230002330381","","","active","","2250.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330382-54651","CE-20230002330382-54651-2023-02-08T04:11:12.552Z","CE-20230002330382","","","active","","20602.76","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330383-54651","CE-20230002330383-54651-2023-02-08T04:11:12.567Z","CE-20230002330383","","","active","","32877.22","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330384-54651","CE-20230002330384-54651-2023-02-08T04:11:12.584Z","CE-20230002330384","","","active","","7537.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330385-54651","CE-20230002330385-54651-2023-02-08T04:11:12.600Z","CE-20230002330385","","","active","","2800.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330386-54651","CE-20230002330386-54651-2023-02-08T04:11:12.622Z","CE-20230002330386","","","active","","82584.90","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330387-54651","CE-20230002330387-54651-2023-02-08T04:11:12.641Z","CE-20230002330387","","","active","","103666.75","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330388-54651","CE-20230002330388-54651-2023-02-08T04:11:12.664Z","CE-20230002330388","","","active","","11309.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330389-54651","CE-20230002330389-54651-2023-02-08T04:11:12.677Z","CE-20230002330389","","","active","","18564.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330390-54651","CE-20230002330390-54651-2023-02-08T04:11:12.696Z","CE-20230002330390","","","active","","6165.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330391-54651","CE-20230002330391-54651-2023-02-08T04:11:12.715Z","CE-20230002330391","","","active","","13218.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330392-54651","CE-20230002330392-54651-2023-02-08T04:11:12.731Z","CE-20230002330392","","","active","","49770.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330393-54651","CE-20230002330393-54651-2023-02-08T04:11:12.749Z","CE-20230002330393","","","active","","9922.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330394-54651","CE-20230002330394-54651-2023-02-08T04:11:12.766Z","CE-20230002330394","","","active","","7451.68","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330395-54651","CE-20230002330395-54651-2023-02-08T04:11:12.781Z","CE-20230002330395","","","active","","155737.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330396-54651","CE-20230002330396-54651-2023-02-08T04:11:12.806Z","CE-20230002330396","","","active","","2595.50","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330397-54651","CE-20230002330397-54651-2023-02-08T04:11:12.830Z","CE-20230002330397","","","active","","365462.72","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330398-54651","CE-20230002330398-54651-2023-02-08T04:11:12.851Z","CE-20230002330398","","","active","","1987.20","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330399-54651","CE-20230002330399-54651-2023-02-08T04:11:12.875Z","CE-20230002330399","","","active","","5574.60","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330400-54651","CE-20230002330400-54651-2023-02-08T04:11:12.891Z","CE-20230002330400","","","active","","196631.25","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330401-54651","CE-20230002330401-54651-2023-02-08T04:11:12.910Z","CE-20230002330401","","","active","","113909.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330402-54651","CE-20230002330402-54651-2023-02-08T04:11:12.932Z","CE-20230002330402","","","active","","13125.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330403-54651","CE-20230002330403-54651-2023-02-08T04:11:12.957Z","CE-20230002330403","","","active","","22374.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330404-118128","CE-20230002330404-118128-2023-02-08T04:11:12.975Z","CE-20230002330404","","","active","","26.88","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330430-43664","CE-20230002330430-43664-2023-02-08T04:11:12.989Z","CE-20230002330430","","","active","","9795.03","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330431-43664","CE-20230002330431-43664-2023-02-08T04:11:13.009Z","CE-20230002330431","","","active","","6643.06","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330432-43664","CE-20230002330432-43664-2023-02-08T04:11:13.021Z","CE-20230002330432","","","active","","1192.80","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330433-43664","CE-20230002330433-43664-2023-02-08T04:11:13.033Z","CE-20230002330433","","","active","","16688.54","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330434-43664","CE-20230002330434-43664-2023-02-08T04:11:13.048Z","CE-20230002330434","","","active","","12688.18","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330435-271329","CE-20230002330435-271329-2023-02-08T04:11:13.066Z","CE-20230002330435","","","active","","1580.54","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330436-271329","CE-20230002330436-271329-2023-02-08T04:11:13.081Z","CE-20230002330436","","","active","","1361.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330437-271329","CE-20230002330437-271329-2023-02-08T04:11:13.090Z","CE-20230002330437","","","active","","5355.40","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330438-271329","CE-20230002330438-271329-2023-02-08T04:11:13.102Z","CE-20230002330438","","","active","","2023.66","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330439-271329","CE-20230002330439-271329-2023-02-08T04:11:13.112Z","CE-20230002330439","","","active","","773.98","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330440-271329","CE-20230002330440-271329-2023-02-08T04:11:13.127Z","CE-20230002330440","","","active","","266.45","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330441-271329","CE-20230002330441-271329-2023-02-08T04:11:13.137Z","CE-20230002330441","","","active","","6455.14","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330442-271329","CE-20230002330442-271329-2023-02-08T04:11:13.149Z","CE-20230002330442","","","active","","1438.64","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330443-271329","CE-20230002330443-271329-2023-02-08T04:11:13.162Z","CE-20230002330443","","","active","","95.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330580-18771","CE-20230002330580-18771-2023-02-08T04:11:13.172Z","CE-20230002330580","","","active","","21300.30","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330584-51587","CE-20230002330584-51587-2023-02-08T04:11:13.192Z","CE-20230002330584","","","active","","864.39","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330585-51587","CE-20230002330585-51587-2023-02-08T04:11:13.221Z","CE-20230002330585","","","active","","1783.64","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330586-51587","CE-20230002330586-51587-2023-02-08T04:11:13.237Z","CE-20230002330586","","","active","","110.69","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330587-51587","CE-20230002330587-51587-2023-02-08T04:11:13.252Z","CE-20230002330587","","","active","","4455.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330588-51587","CE-20230002330588-51587-2023-02-08T04:11:13.274Z","CE-20230002330588","","","active","","2743.84","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330589-51587","CE-20230002330589-51587-2023-02-08T04:11:13.297Z","CE-20230002330589","","","active","","1555.00","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330590-51587","CE-20230002330590-51587-2023-02-08T04:11:13.316Z","CE-20230002330590","","","active","","89.10","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330591-51587","CE-20230002330591-51587-2023-02-08T04:11:13.327Z","CE-20230002330591","","","active","","6049.55","USD","","","","","","","",""
"ocds-5wno2w-CE-20230002330592-51587","CE-20230002330592-51587-2023-02-08T04:11:13.338Z","CE-20230002330592","","","active","","859.20","USD","","","","","","","",""
